_id,_title,_detail,_type,_parentMasterMissionId,_conditionType,_conditionValues,_conditionNumber,_masterMissionRewardId,_priority,_masterReleaseLabelId
3300344,"Achieve a score of 50,000 on the song ""Koufukuron"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Koufukuron"" on NORMAL difficulty or higher.",20,0,42,"1315001,1,50000",1,133300344,962,224021003
3300345,"Achieve a score of 50,000 on the song ""Lemonade"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Lemonade"" on NORMAL difficulty or higher.",20,0,42,"1315101,1,50000",1,133300345,961,224021101
3300346,"Achieve a score of 50,000 on the song ""5201314"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""5201314"" on NORMAL difficulty or higher.",20,0,42,"1315201,1,50000",1,133300346,960,224021201
3300347,"Achieve a score of 50,000 on the song ""Fly with You!!"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Fly with You!!"" on NORMAL difficulty or higher.",20,0,42,"1315301,1,50000",1,133300347,959,224021301
3300348,"Achieve a score of 50,000 on the song ""Love U my friends (12 Singers Ver.)"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Love U my friends (12 Singers Ver.)"" on NORMAL difficulty or higher.",20,0,42,"1311801,1,50000",1,133300348,958,224021401
3300349,"Achieve a score of 50,000 on the song ""Kono Machi de Ima Kimi to"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Kono Machi de Ima Kimi to"" on NORMAL difficulty or higher.",20,0,42,"1403401,1,50000",1,133300349,957,224020101
3300350,"Achieve a score of 50,000 on the song ""GOING UP"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""GOING UP"" on NORMAL difficulty or higher.",20,0,42,"1400401,1,50000",1,133300350,956,224020201
3300351,"Achieve a score of 50,000 on the song ""Tokonatsu☆Sunshine"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Tokonatsu☆Sunshine"" on NORMAL difficulty or higher.",20,0,42,"1404001,1,50000",1,133300351,955,224020301
3300352,"Achieve a score of 50,000 on the song ""Tu Tu Tu!"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Tu Tu Tu!"" on NORMAL difficulty or higher.",20,0,42,"1408301,1,50000",1,133300352,954,224020401
3300353,"Achieve a score of 50,000 on the song ""Primary"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Primary"" on NORMAL difficulty or higher.",20,0,42,"1401101,1,50000",1,133300353,953,224020501
3300354,"Achieve a score of 50,000 on the song ""Shooting Voice!!"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Shooting Voice!!"" on NORMAL difficulty or higher.",20,0,42,"1406501,1,50000",1,133300354,952,224020601
3300355,"Achieve a score of 50,000 on the song ""Mirai no Oto ga Kikoeru"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Mirai no Oto ga Kikoeru"" on NORMAL difficulty or higher.",20,0,42,"1405701,1,50000",1,133300355,951,224020701
3300356,"Achieve a score of 50,000 on the song ""Namae Yobiau You ni"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Namae Yobiau You ni"" on NORMAL difficulty or higher.",20,0,42,"1409201,1,50000",1,133300356,950,224020801
3300357,"Achieve a score of 50,000 on the song ""Including you"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Including you"" on NORMAL difficulty or higher.",20,0,42,"1409601,1,50000",1,133300357,949,224020901
3300358,"Achieve a score of 50,000 on the song ""Killer Kyun☆"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Killer Kyun☆"" on NORMAL difficulty or higher.",20,0,42,"1405901,1,50000",1,133300358,948,224021003
3300359,"Achieve a score of 50,000 on the song ""Shake It Up☆☆☆"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Shake It Up☆☆☆"" on NORMAL difficulty or higher.",20,0,42,"1411701,1,50000",1,133300359,947,224021101
3300360,"Achieve a score of 50,000 on the song ""Alternate"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Alternate"" on NORMAL difficulty or higher.",20,0,42,"1411101,1,50000",1,133300360,946,224021201
3300361,"Achieve a score of 50,000 on the song ""Velour"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Velour"" on NORMAL difficulty or higher.",20,0,42,"1411301,1,50000",1,133300361,945,224021301
3300362,"Achieve a score of 50,000 on the song ""A Little Love"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""A Little Love"" on NORMAL difficulty or higher.",20,0,42,"1411601,1,50000",1,133300362,944,224021401
3300363,Perform 5 live shows with a Liella! member.,Perform 5 live shows with a Liella! member.,20,0,70,"403,404,405",5,133300363,943,224020104
3300364,Perform 10 live shows with a Liella! member.,Perform 10 live shows with a Liella! member.,20,0,70,"403,404,405",10,133300364,942,224020104
3300365,Perform 15 live shows with a Liella! member.,Perform 15 live shows with a Liella! member.,20,0,70,"403,404,405",15,133300365,941,224020104
3300366,Perform 20 live shows with a Liella! member.,Perform 20 live shows with a Liella! member.,20,0,70,"403,404,405",20,133300366,940,224020104
3300367,Perform 25 live shows with a Liella! member.,Perform 25 live shows with a Liella! member.,20,0,70,"403,404,405",25,133300367,939,224020104
3300368,Perform 30 live shows with a Liella! member.,Perform 30 live shows with a Liella! member.,20,0,70,"403,404,405",30,133300368,938,224020104
3300369,Perform 35 live shows with a Liella! member.,Perform 35 live shows with a Liella! member.,20,0,70,"403,404,405",35,133300369,937,224020104
3300370,Perform 40 live shows with a Liella! member.,Perform 40 live shows with a Liella! member.,20,0,70,"403,404,405",40,133300370,936,224020104
3300371,Perform 45 live shows with a Liella! member.,Perform 45 live shows with a Liella! member.,20,0,70,"403,404,405",45,133300371,935,224020104
3300372,Perform 50 live shows with a Liella! member.,Perform 50 live shows with a Liella! member.,20,0,70,"403,404,405",50,133300372,934,224020104
3300465,"Achieve a score of 50,000 on the song ""Bokura no LIVE Kimi to no LIFE"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Bokura no LIVE Kimi to no LIFE"" on NORMAL difficulty or higher.",20,0,42,"1100101,1,50000",1,133300465,999,224030119
3300466,"Achieve a score of 50,000 on the song ""Snow Halation"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Snow Halation"" on NORMAL difficulty or higher.",20,0,42,"1104801,1,50000",1,133300466,998,224030202
3300467,"Achieve a score of 50,000 on the song ""Bokura wa Ima no Naka de"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Bokura wa Ima no Naka de"" on NORMAL difficulty or higher.",20,0,42,"1112401,1,50000",1,133300467,997,224030302
3300468,"Achieve a score of 50,000 on the song ""Private Wars"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Private Wars"" on NORMAL difficulty or higher.",20,0,42,"1104001,1,50000",1,133300468,996,224030404
3300469,"Achieve a score of 50,000 on the song ""Kitto Seishun ga Kikoeru"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Kitto Seishun ga Kikoeru"" on NORMAL difficulty or higher.",20,0,42,"1106801,1,50000",1,133300469,995,224030502
3300470,"Achieve a score of 50,000 on the song ""No Brand Girls"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""No Brand Girls"" on NORMAL difficulty or higher.",20,0,42,"1103501,1,50000",1,133300470,994,224030602
3300471,"Achieve a score of 50,000 on the song ""It's our miraculous time"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""It's our miraculous time"" on NORMAL difficulty or higher.",20,0,42,"1107901,1,50000",1,133300471,993,224030702
3300472,"Achieve a score of 50,000 on the song ""KiRa-KiRa Sensation!"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""KiRa-KiRa Sensation!"" on NORMAL difficulty or higher.",20,0,42,"1102301,1,50000",1,133300472,992,224030802
3300473,"Achieve a score of 50,000 on the song ""Happy Maker!"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Happy Maker!"" on NORMAL difficulty or higher.",20,0,42,"1102001,1,50000",1,133300473,991,224030904
3300474,"Achieve a score of 50,000 on the song ""SUNNY DAY SONG"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""SUNNY DAY SONG"" on NORMAL difficulty or higher.",20,0,42,"1100201,1,50000",1,133300474,990,224031002
3300475,"Achieve a score of 50,000 on the song ""Bokutachi wa Hitotsu no Hikari"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Bokutachi wa Hitotsu no Hikari"" on NORMAL difficulty or higher.",20,0,42,"1112301,1,50000",1,133300475,989,224031102
3300476,"Achieve a score of 50,000 on the song ""MOMENT RING"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""MOMENT RING"" on NORMAL difficulty or higher.",20,0,42,"1103101,1,50000",1,133300476,988,224031202
3300477,"Achieve a score of 50,000 on the song ""A song for You! You? You!!"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""A song for You! You? You!!"" on NORMAL difficulty or higher.",20,0,42,"1100301,1,50000",1,133300477,987,224031302
3300478,"Achieve a score of 50,000 on the song ""HEART to HEART!"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""HEART to HEART!"" on NORMAL difficulty or higher.",20,0,42,"1102101,1,50000",1,133300478,986,224031404
3300479,"Achieve a score of 50,000 on the song ""Arashi no Naka no Koi dakara"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Arashi no Naka no Koi dakara"" on NORMAL difficulty or higher.",20,0,42,"1112901,1,50000",1,133300479,985,224031504
3300480,"Achieve a score of 50,000 on the song ""Takaramonos"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Takaramonos"" on NORMAL difficulty or higher.",20,0,42,"1108101,1,50000",1,133300480,984,224031604
3300481,"Achieve a score of 50,000 on the song ""Kimino Kokorowa Kagayaiterukai?"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Kimino Kokorowa Kagayaiterukai?"" on NORMAL difficulty or higher.",20,0,42,"1214201,1,50000",1,133300481,983,224030119
3300482,"Achieve a score of 50,000 on the song ""Aozora Jumping Heart"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Aozora Jumping Heart"" on NORMAL difficulty or higher.",20,0,42,"1209601,1,50000",1,133300482,982,224030202
3300483,"Achieve a score of 50,000 on the song ""Yume Kataruyori Yume Utaou"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Yume Kataruyori Yume Utaou"" on NORMAL difficulty or higher.",20,0,42,"1209801,1,50000",1,133300483,981,224030302
3300484,"Achieve a score of 50,000 on the song ""MIRAI TICKET"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""MIRAI TICKET"" on NORMAL difficulty or higher.",20,0,42,"1210401,1,50000",1,133300484,980,224030404
3300485,"Achieve a score of 50,000 on the song ""HAPPY PARTY TRAIN"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""HAPPY PARTY TRAIN"" on NORMAL difficulty or higher.",20,0,42,"1203501,1,50000",1,133300485,979,224030502
3300486,"Achieve a score of 50,000 on the song ""Mirai no Bokura wa Shitteru yo"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Mirai no Bokura wa Shitteru yo"" on NORMAL difficulty or higher.",20,0,42,"1204401,1,50000",1,133300486,978,224030602
3300487,"Achieve a score of 50,000 on the song ""WATER BLUE NEW WORLD"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""WATER BLUE NEW WORLD"" on NORMAL difficulty or higher.",20,0,42,"1205501,1,50000",1,133300487,977,224030702
3300488,"Achieve a score of 50,000 on the song ""Believe again"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Believe again"" on NORMAL difficulty or higher.",20,0,42,"1211101,1,50000",1,133300488,976,224030802
3300489,"Achieve a score of 50,000 on the song ""Brightest Melody"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Brightest Melody"" on NORMAL difficulty or higher.",20,0,42,"1216501,1,50000",1,133300489,975,224030904
3300490,"Achieve a score of 50,000 on the song ""Deep Resonance"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Deep Resonance"" on NORMAL difficulty or higher.",20,0,42,"1211801,1,50000",1,133300490,974,224031002
3300491,"Achieve a score of 50,000 on the song ""MITAIKEN HORIZON"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""MITAIKEN HORIZON"" on NORMAL difficulty or higher.",20,0,42,"1211901,1,50000",1,133300491,973,224031102
3300492,"Achieve a score of 50,000 on the song ""KOKORO Magic “A to Z”"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""KOKORO Magic “A to Z”"" on NORMAL difficulty or higher.",20,0,42,"1200901,1,50000",1,133300492,972,224031202
3300493,"Achieve a score of 50,000 on the song ""DREAMY COLOR"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""DREAMY COLOR"" on NORMAL difficulty or higher.",20,0,42,"1214501,1,50000",1,133300493,971,224031302
3300494,"Achieve a score of 50,000 on the song ""Genjitsu Mysterium"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Genjitsu Mysterium"" on NORMAL difficulty or higher.",20,0,42,"1600101,1,50000",1,133300494,970,224031404
3300495,"Achieve a score of 50,000 on the song ""Omoiyo Hitotsuninare (9 Singers Ver.)"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Omoiyo Hitotsuninare (9 Singers Ver.)"" on NORMAL difficulty or higher.",20,0,42,"1217401,1,50000",1,133300495,969,224031504
3300496,"Achieve a score of 50,000 on the song ""Jingle Bells ga Tomaranai"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Jingle Bells ga Tomaranai"" on NORMAL difficulty or higher.",20,0,42,"1210701,1,50000",1,133300496,968,224031604
3300497,"Achieve a score of 50,000 on the song ""TOKIMEKI Runners (12 Singers Ver.)"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""TOKIMEKI Runners (12 Singers Ver.)"" on NORMAL difficulty or higher.",20,0,42,"1311701,1,50000",1,133300497,967,224030119
3300498,"Achieve a score of 50,000 on the song ""Dream with You"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Dream with You"" on NORMAL difficulty or higher.",20,0,42,"1304201,1,50000",1,133300498,966,224030202
3300499,"Achieve a score of 50,000 on the song ""Muteki-kyuu*Believer"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Muteki-kyuu*Believer"" on NORMAL difficulty or higher.",20,0,42,"1301501,1,50000",1,133300499,965,224030302
3300500,"Achieve a score of 50,000 on the song ""Audrey"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Audrey"" on NORMAL difficulty or higher.",20,0,42,"1301701,1,50000",1,133300500,964,224030404
3300501,"Achieve a score of 50,000 on the song ""VIVID WORLD"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""VIVID WORLD"" on NORMAL difficulty or higher.",20,0,42,"1306601,1,50000",1,133300501,963,224030502
3300502,"Achieve a score of 50,000 on the song ""Meccha Going!!"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Meccha Going!!"" on NORMAL difficulty or higher.",20,0,42,"1305901,1,50000",1,133300502,962,224030602
3300503,"Achieve a score of 50,000 on the song ""Butterfly"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Butterfly"" on NORMAL difficulty or higher.",20,0,42,"1303701,1,50000",1,133300503,961,224030702
3300504,"Achieve a score of 50,000 on the song ""CHASE!"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""CHASE!"" on NORMAL difficulty or higher.",20,0,42,"1303801,1,50000",1,133300504,960,224030802
