_id,_name,_shortName,_kana,_artist,_detailInfo,_dictionaryReference,_dictionaryComment,_bandCategory,_masterGroupId,_jacketImageName,_masterBgmId,_previewMasterBgmId,_locked,_obtainType,_isAcLevelMusic,_releaseDateTime,_masterReleaseLabelId
4096,Including you,Including you,Including you,Liella!,Lyrics: Junko Miyajima<br>Composition: Takamasa Yura<br>Arrangement: EFFY,,"This ballad expresses tremendous respect and gratefulness to those we love and admire, featuring a soothing mid-tempo capturing the abundant purity of a new morning.",4,400,jacket_4096,31004096,32004096,0,0,0,2023/02/24,223071001
4097,Free Flight,Free Flight,Free Flight,Kanon Shibuya (C.V: Sayuri Date),Lyrics: Junko Miyajima<br>Composition: INFX and Nurhadaina Binte Ariffin<br>Arrangement: INFX and Masaki Iehara,,"Solo performance by Kanon Shibuya, describing her decision to study abroad during season 2 of the anime. An alternative rock song that distinctly increases in BPM toward the end.",4,490,jacket_4106,31004097,32004097,0,0,0,2023/03/15,223071001
4098,Hoshikuzu Cruising,Hoshikuzu Cruising,Hoshikuzu Cruising,Keke Tang (C.V: Liyuu),Lyrics: Junko Miyajima<br>Composition / Arrangement: Yasuhiro Obata,,"Solo performance by Keke Tang, displaying her apparent growth upon completing the academic year. This mid-tempo rock song has a sad undertone, portraying the desire to stay together forever despite being aware of the inevitable end.",4,490,jacket_4106,31004098,32004098,0,0,0,2023/03/15,223071001
4099,Kimi o Omou Hana ni Naru,Kimi o Omou Hana ni Naru,Kimi o Omou Hana ni Naru,Chisato Arashi (C.V: Nako Misaki),Lyrics: Junko Miyajima<br>Composition: Gou Ikikuro and Mio Jorakuji<br>Arrangement: Gou Ishikuro,,"Solo performance by Chisato Arashi, beginning with the impactful lyrics, ""What is kindness?"" This medium-speed ballad describes the determination to become a version of oneself capable of supporting someone else, even beyond words.",4,490,jacket_4106,31004099,32004099,0,0,0,2023/03/15,223071001
4100,Starry Prayer,Starry Prayer,Starry Prayer,Sumire Heanna (C.V: Naomi Payton),Lyrics: Juko Miyajima<br>Composition / Arrangement: JunPayer<br>Strings Arrangement: Ryuta Yoshioka,,"Solo performance by Sumire Heanna. This rock ballad is about preparing oneself to never give up when it comes to being there for a certain ""someone"" who has always been there for you, even if it means opposing fate.",4,490,jacket_4106,31004100,32004100,0,0,0,2023/03/15,223081402
4101,Midnight Rhapsody,Midnight Rhapsody,Midnight Rhapsody,Ren Hazuki (C.V: Nagisa Aoyama),Lyrics: Junko Miyajima<br>Composition: Tomokazu Yamada<br>Arrangement: Shouhei Sumiya<br>Brass Arrangement: Yasuhisa Inoue,,"Solo performance by Ren Hazuki about gradually becoming attracted to a fascinating new world. With a distinctive acceleration encouraged by a ska-style rhythm, the fiery lyrics overlap with the new side of Ren unveiled in season 2 of the anime.",4,490,jacket_4106,31004101,32004101,0,0,0,2023/03/15,223081402
4102,Beginner's Rock!!,Beginner's Rock!!,Beginner's Rock!!,Kinako Sakurakoji (C.V: Nozomi Suzuhara) ,Lyrics: Junko Miyajima<br>Composition / Arrangement: Shinpei Nozaki,,"Solo performance by Kinako Sakurakoji in which she sings about maintaining a positive outlook when taking on a challenge, even when going outside of her comfort zone. This pop-rock tune suits Kinako's personality well with an energetic sound to give the listener a pat on the back.",4,490,jacket_4106,31004102,32004102,0,0,0,2023/03/15,223081402
4103,Akane Gokoro,Akane Gokoro,Akane Gokoro,Mei Yoneme (C.V: Akane Yabushima),Lyrics: Junko Miyajima<br>Composition / Arrangement: menma,,"Solo performance by Mei Yoneme, featuring fast-paced piano and rock-style elements accompanied by lyrics about clearly stating one's passion for confronting a goal. This song represents Mei's transformation as she decides to come out of the shadows as a mere fan to become a full-fledged school idol herself.",4,490,jacket_4106,31004103,32004103,0,0,0,2023/03/15,223081402
4104,Glass Ball Rejection,Glass Ball Rejection,Glass Ball Rejection,Shiki Wakana (C.V: Wakana Ookuma),Lyrics: Junko Miyajima<br>Composition: Menma<br>Arrangement: Eunsol(1008),,"Solo performance by Shiki Wakana, whose personality proves transparent like a glass ball. This dance song with striking vocals softly and powerfully expresses the concept of a world growing larger and vibrant after learning various emotions from a certain someone.",4,490,jacket_4106,31004104,32004104,0,0,0,2023/03/15,223081402
4105,Eye o Choudai,Eye o Choudai,Eye o Choudai,Natsumi Onitsuka (C.V: Aya Emori),Lyrics: Junko Miyajima<br>Composition / Arrangement: Junko Nakajima<br>Brass Arrangement: Yuya Mori,,"Solo performance by Natsumi Onitsuka, featuring a distinctive pop sound in addition to its catchy lyrics and melody. In this track, Natsumi sings about making her approach while keeping her ulterior motives secret, matching her troublemaker persona.",4,490,jacket_4106,31004105,32004105,0,0,0,2023/03/15,223081402
4106,Second Sparkle,Second Sparkle,Second Sparkle,Liella!,Lyrics: Junko Miyajima<br>Composition: Menma<br>Arrangement: Ren Mizunoya,,"Title track of Liella's 2nd album, Second Sparkle. With fast pacing from start to finish, this rock song is about not only chasing after dreams, but also finding the confidence to willingly make those dreams come true.",4,400,jacket_4106,31004106,32004106,0,0,0,2023/03/15,223061105
4107,Watashi no Symphony ~2022 Ver.~,Watashi no Symphony ~2022 Ver.~,Watashi no Symphony ~2022 Ver.~,Liella!,Lyrics: Junko Miyajima<br>Composition: Takagi Seiji and Takafumi “CO-K” Koukei<br>Arrangement: Takafumi “COK” Koukei<br>Strings and Brass Arrangement: Shu Kanematsu,,"Watashi no Symphony performed by both the first and second-generation members. First sung by the second generation only, this version with both generations together for the first time was unveiled at a combined release event for the opening and ending themes from season 2 of the anime.",4,400,jacket_4106,31004107,32004107,0,0,0,2023/03/15,223061105
4108,UNIVERSE!!,UNIVERSE!!,UNIVERSE!!,Liella!,Lyrics: Junko Miyajima<br>Composition / Arrangement: Yuki Utamaru<br>Strings Arragement: Yoshiaki Dewa,Liella! CLUB Membership Perk: Love Live! Superstar!! Liella! CLUB CD SET 2023,"A recording for the Liella! CLUB (started April 2023) membership bonus, Love Live! Superstar!! Liella! CLUB CD SET 2023. The strings and sing-alongs give the song a grandeur of an endlessly expanding universe. A song full of the joy you feel when one voice connects with another.",4,400,jacket_4108,31004108,32004108,0,0,0,2023/07/05,223101301
4110,Jump Into the New World,Jump Into the New World,Jump Into the New World,Liella!,Lyrics: Junko Miyajima<br>Composition: Ren Mizunoya<br>Arrangement: Taishi Kawai,Liella! unit mini-album: Jump Into the New World,This is the lead song on Liella!'s first unit mini-album after adding two third-generation members to their now 11-member group. It's a unique dance track with a hard beat and contrasting playfulness. It's about the bond that carried Liella! this far and what the next chapter has in store for them.,4,400,jacket_4110,31004110,32004110,0,0,0,2023/08/02,223091002
4111,Alternate,Alternate,Alternate,CatChu!,Lyrics: Junko Miyajima<br>Composition / Arrangement: menma,Liella! unit mini-album: Jump Into the New World,"The first song from the unit CatChu! made up of Kanon Shibuya, Sumire Heanna, and Mei Yoneme. A song that evokes a sense of youth, about ""you"" and ""me"" doing everything to find hope while holding each other's hands and never giving up. This song's straightforward rock sound and intense lyrics are impressive.",4,403,jacket_4110,31004111,32004111,0,0,0,2023/08/02,223101301
4112,Kage Asobi,Kage Asobi,Kage Asobi,CatChu!,Lyrics: Junko Miyajima<br>Composition / Arrangement: Naoto Kiyota,Liella! unit mini-album: Jump Into the New World,"CatChu!'s second song. The tonal color of passionate acoustic guitar and Latin-like rhythms make an impact. The song evokes the struggles of adolescence with lyrics that tell us that it is up to us do decide what we want to be, while harboring anxiety and impatient feelings about the future we have yet to see.",4,403,jacket_4110,31004112,32004112,0,0,0,2023/08/02,223110801
4113,Velour,Velour,Velour,KALEIDOSCORE,Lyrics: Junko Miyajima<br>Composition / Arrangement: menma<br>Strings Arrangement: Hoffnung,Liella! unit mini-album: Jump Into the New World,"The first song from the unit KALEIDOSCORE made up of Keke Tang, Ren Hazuki, and Margarete Wien. A love song about sad feelings for the one you love—""I can't chase after you any more."" The song's sound feels somehow nostalgic with a melody as smooth as velour.",4,404,jacket_4110,31004113,32004113,0,0,0,2023/08/02,223101301
4114,Fukashi na Blue,Fukashi na Blue,Fukashi na Blue,KALEIDOSCORE,Lyrics: Junko Miyajima<br>Composition: Takuya Ohata and nulut<br>Strings Arrangement: Takeshi Iwasaki,Liella! unit mini-album: Jump Into the New World,"KALEIDOSCORE's second song. A melody that gradually accelerates up your emotions and a sound that opens up to the entire world during the chorus make this song a moving one. This is a song for ""you,"" the first person I could show my feelings of loneliness to that I had been hiding and holding back.",4,404,jacket_4110,31004114,32004114,0,0,0,2023/08/02,223110801
4115,Dancing Raspberry,Dancing Raspberry,Dancing Raspberry,5yncri5e!,Lyrics: Junko Miyajima<br>Composition: ArmySlick and Mio Jorakuji<br>Arrangement: ArmySlick,Liella! unit mini-album: Jump Into the New World,"The first song from the unit 5yncri5e!, made up of Chisato Arashi, Kinako Sakurakoji, Shiki Wakana, Natsumi Onitsuka, and Tomari Onitsuka. A danceable tune with a comfortable rhythm that makes you want to just ""dance the way you feel."" A song that gives you the strength and courage to say, ""I'm awesome!""",4,405,jacket_4110,31004115,32004115,0,0,0,2023/08/02,223101301
4116,A Little Love,A Little Love,A Little Love,5yncri5e!,Lyrics: Junko Miyajima<br>Composition: Eunsol(1008) and Yu-ki Kokubo<br>Arrangement: Eunsol(1008),Liella! unit mini-album: Jump Into the New World,"5yncri5e!'s second song. The floating yet powerful sound of this EDM song draws you into the world all at once. A dazzling yet warm song filled with lots of kinds of love, where ""I"" convey my feelings and thoughts straight to you.",4,405,jacket_4110,31004116,32004116,0,0,0,2023/08/02,223110801
4117,Shake It Up☆☆☆,Shake It Up☆☆☆,Shake It Up☆☆☆,Liella!,Lyrics: Junko Miyajima<br>Composition / Arrangement: Ryuki Koike and Hoffnung,Love Live! Superstar!! Liella! 5th LoveLive! ~Twinkle Triangle~ Theme Song,"The theme song for Liella's 5th Live. It opens with powerful trumpets in an upbeat intro, marking the start of the show. The catchy melody and rhythm will have you swaying unconsciously.",4,400,jacket_4117,31004117,32004117,0,0,0,2024/01/10,224012006
4118,FANTASTiC,FANTASTiC,FANTASTiC,Liella!,"Lyrics: Junko Miyajima<br>Composition: YUU for YOU , Giz'Mo (from Jam9)<br>Arrangement: YUU for YOU",Love Live! Superstar!! Liella! 5th LoveLive! ~Twinkle Triangle~ Theme Song Single B-side,"A B-side for Liella's 5th Live theme song single. A somewhat familiar but new sound makes for a pleasant EDM. At first glance, the lyrics describe a strong contender in an unrequited love, but they charmingly repeat the same words to themselves for reassurance.",4,400,jacket_4117,31004118,32004118,0,0,0,2024/01/10,224012006
4119,Watashi no Symphony ~2023 Ver.~,Watashi no Symphony ~2023 Ver.~,Watashi no Symphony ~2022 Ver.~,Liella!,Lyrics: Junko Miyajima<br>Composition: Takagi Seiji and Takafumi CO-KKoukei<br>Arrangement: Takafumi CO-KKoukei<br>Strings and Brass Arrangement: Shu Kanematsu,Love Live! Superstar!! Liella! 5th LoveLive! ~Twinkle Triangle~ Theme Song Single B-side,"Watashi no Symphony performed with 11, including the third-generation members. It starts with solos from each of the third-generation members. It was first performed with all 11 members at Love Live! Superstar!! Liella! 4th LoveLive! Tour ~brand new Sparkle~.",4,400,jacket_4117,31004119,32004119,0,0,0,2024/01/10,224021202
5001,Dream Believers,Dream Believers,Dream Believers,Hasunosora Girls' High School Idol Club,Lyrics: Aki Hata<br>Composition / Arrangement: Takuya Watanabe<br>Strings Arrangement: Takuya Watanabe and Yu Manabe,Smartphone App Link! Like! Love Live! Theme Song,"Theme song for the Link! Like! Love Live! smartphone app, and the Hasunosora Girls' High School Idol Club debut song. It's got everything you could want in a debut song: positive, hopeful lyrics with just a hint of wistfulness, a group of determined girls who are living their best life chasing their dreams, and a straightforward melody with an impressive variety of instruments contributing. You can't listen to this and not feel a little happier.",5,500,jacket_5001,31005001,32005001,0,0,0,2023/03/29,1
5002,AWOKE,AWOKE,AWOKE,DOLLCHESTRA,Lyrics: TATSUNE<br>Composition: Kanata Okajima and Hayato Yamamoto<br>Arrangement: Hayato Yamamoto,,"Appears on the Hasunosora Girls' High School Idol Club debut mini-album, Dream Believers. The first song of the marionette-themed DOLLCHESTRA sub-unit. It's an odd track with a unique composition, transitioning from synth-plucking to a waltz interlude. AWOKE sets the tone for DOLLCHESTRA's style.",5,502,jacket_5001,31005002,32005002,0,0,0,2023/03/29,1
5003,Suisai Sekai,Suisai Sekai,Suisai Sekai,Cerise Bouquet,Lyrics: Kyll<br>Composition: Satoru Kurihara (Jazzin'park) and Tasuku Maeda<br>Arrangement: Tasuku Maeda<br>Strings Arrangement: Daisuke Kadowaki,,"Appears on the Hasunosora Girls' High School Idol Club debut mini-album, Dream Believers. The first song of the Cerise Bouquet sub-unit. The touchingly hopeful lyrics, warmth, and sense of rushing forward are all presented in that special way only a duo can pull off. The straightforward melody and song composition are our first experience with Cerise Bouquet's style.",5,501,jacket_5001,31005003,32005003,0,0,0,2023/03/29,1
5004,Reflection in the mirror,Reflection in the mirror,Reflection in the mirror,Cerise Bouquet,Lyrics: Kelly<br>Composition: Arisa Momou and Menma<br>Arrangement: Menma<br>Strings Arrangement: Yu Manabe,Smartphone App Link! Like! Love Live! Records (Story) Episode 3,"Song from the smartphone app Link! Like! Love Live! records (story) episode 3. After feelings had been disconnected between Kaho and Kozue, this emotional performance describes a mirror representing the mutual understanding they eventually reached. The refreshing, yet traditional sound accompanied by magnificent strings successfully portrays Cerise Bouquet's new start.",5,501,jacket_5004,31005004,32005004,0,0,0,2023/04/26,223053107
