_id,_name,_shortName,_kana,_artist,_detailInfo,_dictionaryReference,_dictionaryComment,_bandCategory,_masterGroupId,_jacketImageName,_masterBgmId,_previewMasterBgmId,_locked,_obtainType,_isAcLevelMusic,_releaseDateTime,_masterReleaseLabelId
9005,きらりひらり舞う桜,きらりひらり舞う桜,キラリヒラリマウサクラ,関根優那 （滝沢アンズ役）、西葉瑞希 （若槻ミスズ役）、星守紗凪（来栖トア役）、三田美吹（鈴賀レナ役）、青山瑠里 （晴風サヤカ役）、大原万由子、金子 楓、鈴木まゆり、中﨑花音、藤本くるみ、古沢朋恵、森本めい、渡辺菜花,作詞：岸本功喜<br>作曲：小島良太<br>編曲：久下真音,スクールアイドルミュージカル,滝桜女学院芸能コースアイドル部の代表曲。華やかで勢いのある彼女たちをあらわしたような元気なEDM曲。学園花である「桜」の季節の新たなときめきを歌っている。<br>,6,9999,jacket_9005,31009005,32009005,0,0,0,2023/05/10,223050801
9006,あなたがセンター,あなたがセンター,アナタカセンタア,関根優那 （滝沢アンズ役）、西葉瑞希 （若槻ミスズ役）、星守紗凪（来栖トア役）、三田美吹（鈴賀レナ役）、青山瑠里 （晴風サヤカ役）、岡村さやか（滝沢キョウカ役）、大原万由子、金子 楓、鈴木まゆり、中﨑花音、藤本くるみ、古沢朋恵、森本めい、渡辺菜花,作詞：岸本功喜<br>作曲・編曲：小島良太,スクールアイドルミュージカル,劇中、滝桜女学院アイドル部がテレビ番組で「きらりひらり舞う桜」を収録した後、キョウカ理事長が部員を鼓舞する歌。自分たちの明るい未来のステージに向けた部員たちの想いもつまっている。<br>,6,9999,jacket_9005,31009006,32009006,0,0,0,2023/05/10,223052603
9007,夢見る世界〜ルリカの想い,夢見る世界〜ルリカの想い,ユメミルセカイア,堀内まり菜（椿 ルリカ役）,作詞：岸本功喜<br>作曲・編曲：小島良太,スクールアイドルミュージカル,滝桜女学院のパフォーマンスをテレビで見たルリカがアンズと彼女のたつステージへの憧れを歌う曲。自分の中の大切な「約束」と想像の中の輝かしい舞台への想いでゆれるルリカの気持ちが垣間見える。<br>,6,9999,jacket_9005,31009007,32009007,0,0,0,2023/05/10,223050801
9008,夢見る世界〜椿咲花女子高等学校,夢見る世界〜椿咲花女子高等学校,ユメミルセカイイ,浅井七海 （皇 ユズハ役）、杏 ジュリア（北条ユキノ役）、小山璃奈（天草ヒカル役）、 佐藤美波（三笠マーヤ役）、大原万由子、金子 楓、鈴木まゆり、中﨑花音、藤本くるみ、古沢朋恵、森本めい、渡辺菜花,作詞：岸本功喜<br>作曲・編曲：小島良太,スクールアイドルミュージカル,椿咲花女子高校の生徒たちが伝統ある自分たちの学校について歌う曲。表から見た淑やかさの裏で実情は厳しい勉強漬けの毎日であるという苦労を歌っている。<br>,6,9999,jacket_9005,31009008,32009008,0,0,0,2023/05/10,223052603
9009,夢見る世界〜椿咲花の日常,夢見る世界〜椿咲花の日常,ユメミルセカイウ,堀内まり菜（椿 ルリカ役）、浅井七海 （皇 ユズハ役）、杏 ジュリア（北条ユキノ役）、小山璃奈（天草ヒカル役）、 佐藤美波（三笠マーヤ役）,作詞：岸本功喜<br>作曲・編曲：小島良太,スクールアイドルミュージカル,これまでテストで１位をずっとキープしていたルリカが成績を落とした！？と、ユズハ、ユキノ、ヒカル、マーヤのいつもの仲良し5人組の仲間たちが心配しルリカに問いかける歌。,6,9999,jacket_9005,31009009,32009009,0,0,0,2023/05/10,223052603
9010,伝統の系譜,伝統の系譜,テントウノケイフ,堀内まり菜（椿 ルリカ役）、蒼乃夕妃（椿 マドカ役）,作詞：岸本功喜<br>作曲・編曲：小島良太,スクールアイドルミュージカル,椿咲花女子高校の理事長であり、ルリカの母でもあるマドカがルリカに学校の伝統の重みを説く歌。ルリカもそれにこたえつつ、自分の大切にしている父との約束の想いを歌う。,6,9999,jacket_9005,31009010,32009010,0,0,0,2023/05/10,223052603
9011,目指せメジャーデビュー,目指せメジャーデビュー,メサセメシヤアテヒユウア,関根優那 （滝沢アンズ役）、西葉瑞希 （若槻ミスズ役）、星守紗凪（来栖トア役）、三田美吹（鈴賀レナ役）、青山瑠里 （晴風サヤカ役）、大原万由子、金子 楓、鈴木まゆり、中﨑花音、藤本くるみ、古沢朋恵、森本めい、渡辺菜花,作詞：岸本功喜<br>作曲・編曲：小島良太,スクールアイドルミュージカル,部長である若槻ミスズを中心にストイックに努力する滝桜女学院アイドル部の部員たちの歌。それぞれが自分の個性をいかして高みを目指し、エースをねらっている。<br>,6,9999,jacket_9005,31009011,32009011,0,0,0,2023/05/10,223052603
9012,輝かしい未来,輝かしい未来,カカヤカシイミライ,関根優那 （滝沢アンズ役）、西葉瑞希 （若槻ミスズ役）、星守紗凪（来栖トア役）、三田美吹（鈴賀レナ役）、青山瑠里 （晴風サヤカ役）、大原万由子、金子 楓、鈴木まゆり、中﨑花音、藤本くるみ、古沢朋恵、森本めい、渡辺菜花,作詞：岸本功喜<br>作曲・編曲：小島良太,スクールアイドルミュージカル,キョウカ理事長に発破をかけられメジャーデビューを目指しさらに励んでいこうというポジティブなエネルギーがこもったアイドル部全員の歌。ファンクのリズムにのり、誇らしく歌っている。<br>,6,9999,jacket_9005,31009012,32009012,0,0,0,2023/05/10,223052603
9013,なりたい自分,なりたい自分,ナリタイシフン,関根優那 （滝沢アンズ役）,作詞：岸本功喜<br>作曲・編曲：小島良太,スクールアイドルミュージカル,アンズがアイドルに憧れ始めた自分の小さい頃を懐古しながら歌うバラード曲。歌やダンスへの純粋な想い、今の自分への葛藤、母親との遠い思い出の入り混じったセンチメンタルな歌。<br>,6,9999,jacket_9005,31009013,32009013,0,0,0,2023/05/10,223052603
9014,わが校の流儀,わが校の流儀,ワカコウノリユウキ,蒼乃夕妃（椿 マドカ役）、岡村さやか（滝沢キョウカ役）、大原万由子、金子 楓、鈴木まゆり、藤本くるみ、古沢朋恵、森本めい,作詞：岸本功喜<br>作曲・編曲：小島良太,スクールアイドルミュージカル,関西私立学校連盟の定期会合でのやりとり。理事たちは近代的な方法で学園を拡大する滝桜女学院のキョウカ理事長の意見を聞くが、昔からライバルだったキョウカとマドカは相容れない意見をぶつけ合う。,6,9999,jacket_9005,31009014,32009014,0,0,0,2023/05/10,223052603
9015,それぞれの役割,それぞれの役割,ソレソレノヤクワリ,西葉瑞希 （若槻ミスズ役）、岡村さやか（滝沢キョウカ役）,作詞：岸本功喜<br>作曲・編曲：小島良太,スクールアイドルミュージカル,ミスズがなぜ滝桜女学院アイドル部の部長を務めているのかキョウカ理事長が問いただす2人の対話のナンバー。それぞれの意見、感情が絡み合うようにメロディも交錯するデュエット曲。<br>,6,9999,jacket_9005,31009015,32009015,0,0,0,2023/05/10,223052603
9016,平凡な未来,平凡な未来,ヘイホンナミライ,堀内まり菜（椿 ルリカ役）、浅井七海 （皇 ユズハ役）、杏 ジュリア（北条ユキノ役）、小山璃奈（天草ヒカル役）、 佐藤美波（三笠マーヤ役）、大原万由子、金子 楓、鈴木まゆり、中﨑花音、藤本くるみ、古沢朋恵、森本めい、渡辺菜花,作詞：岸本功喜<br>作曲・編曲：小島良太,スクールアイドルミュージカル,滝桜女学院アイドル部のライブを目の当たりにした椿咲花の仲良し5人組。勉強しかしてこなかった平凡な彼女たちが遠い存在としてアイドルへのあこがれの気持ちを歌う曲。<br>,6,9999,jacket_9005,31009016,32009016,0,0,0,2023/05/10,223052603
9017,噂の転校生,噂の転校生,ウワサノテンコウセイ,大原万由子、金子 楓、鈴木まゆり、中﨑花音、藤本くるみ、古沢朋恵、森本めい、渡辺菜花,作詞：岸本功喜<br>作曲・編曲：小島良太,スクールアイドルミュージカル,滝桜女学院アイドル部のエースであるアンズが椿咲花女子高校で目撃された驚きを踊り歌う椿咲花の生徒たちのナンバー。平凡な日常に波紋が広がっていくエネルギッシュな曲。<br>,6,9999,jacket_9005,31009017,32009017,0,0,0,2023/05/10,223052603
9018,発足！椿咲花アイドル部,発足！椿咲花アイドル部,ホッソクツハキサクハナアイトルフ,堀内まり菜（椿 ルリカ役）、浅井七海 （皇 ユズハ役）、杏 ジュリア（北条ユキノ役）、小山璃奈（天草ヒカル役）、 佐藤美波（三笠マーヤ役）、関根優那 （滝沢アンズ役）、西葉瑞希 （若槻ミスズ役）、星守紗凪（来栖トア役）、三田美吹（鈴賀レナ役）、青山瑠里（晴風サヤカ役）、蒼乃夕妃（椿 マドカ役）、岡村さやか（滝沢キョウカ役）、大原万由子、金子 楓、鈴木まゆり、中﨑花音、藤本くるみ、古沢朋恵、森本めい、渡辺菜花,作詞：岸本功喜<br>作曲・編曲：小島良太,スクールアイドルミュージカル,椿咲花女子高校のマドカ理事長の唐突な宣言にその場にいる皆が困惑する。それぞれの思惑が錯綜し、ミュージカルの１幕ラストを締めくくる大ナンバー。<br>,6,9999,jacket_9005,31009018,32009018,0,0,0,2023/05/10,223050801
9019,新しいチャンス,新しいチャンス,アタラシイチヤンス,西葉瑞希 （若槻ミスズ役）、星守紗凪（来栖トア役）、三田美吹（鈴賀レナ役）、青山瑠里 （晴風サヤカ役）、岡村さやか（滝沢キョウカ役）、大原万由子、金子 楓、鈴木まゆり、中﨑花音、藤本くるみ、古沢朋恵、森本めい、渡辺菜花,作詞：岸本功喜<br>作曲・編曲：小島良太,スクールアイドルミュージカル,アンズがいなくなってしまった滝桜女学院アイドル部のメンバーと理事長が、新設された椿咲花アイドル部への対抗心を歌うハイテンポでファンキーなナンバー。<br>,6,9999,jacket_9005,31009019,32009019,0,0,0,2023/05/10,223052603
9020,親友,親友,シンユウ,堀内まり菜（椿 ルリカ役）、浅井七海 （皇 ユズハ役）,作詞：岸本功喜<br>作曲・編曲：小島良太,スクールアイドルミュージカル,ルリカとアンズの出会いにより関係のバランスがくずれた幼馴染のルリカとユズハ。お互いへの想いや少しのすれ違いの心の中の違和感を歌ったセンチメンタルなデュエット。,6,9999,jacket_9005,31009020,32009020,0,0,0,2023/05/10,223052603
9021,目指せメジャーデビュー Reprise,目指せメジャーデビュー Reprise,メサセメシヤアテヒユウイ,西葉瑞希 （若槻ミスズ役）、星守紗凪（来栖トア役）、三田美吹（鈴賀レナ役）、青山瑠里 （晴風サヤカ役）、大原万由子、金子 楓、鈴木まゆり、中﨑花音、藤本くるみ、古沢朋恵、森本めい、渡辺菜花,作詞：岸本功喜<br>作曲・編曲：小島良太,スクールアイドルミュージカル,アンズがいなくなったことにより均衡が崩れ、バラバラになっていく滝桜女学院アイドル部のメンバーたち。そんな彼女たちにセンターを狙うチャンスだと鼓舞する理事長も加わるダイアログのナンバー。<br>,6,9999,jacket_9005,31009021,32009021,0,0,0,2023/05/10,223052603
9022,深まる仲,深まる仲,フカマルナカ,堀内まり菜（椿 ルリカ役）、浅井七海 （皇 ユズハ役）、杏 ジュリア（北条ユキノ役）、小山璃奈（天草ヒカル役）、 佐藤美波（三笠マーヤ役）、関根優那 （滝沢アンズ役）、大原万由子、金子 楓、鈴木まゆり、中﨑花音、藤本くるみ、古沢朋恵、森本めい、渡辺菜花,作詞：岸本功喜<br>作曲・編曲：小島良太,スクールアイドルミュージカル,椿咲花の仲良し5人組にアンズが加わって、いよいよ椿咲花アイドル部が活動を始める。そのキラキラした期待や楽しさの感情があふれだす明るいナンバー。<br>,6,9999,jacket_9005,31009022,32009022,0,0,0,2023/05/10,223052603
9023,なくして初めて気づくこと,なくして初めて気づくこと,ナクシテハシメテキツクコト,大原万由子、金子 楓、鈴木まゆり、中﨑花音、藤本くるみ、古沢朋恵、森本めい、渡辺菜花,作詞：岸本功喜<br>作曲・編曲：小島良太,スクールアイドルミュージカル,アンズを失ったことによりバラバラになってしまった滝桜女学院アイドル部の様子について悩んで、その不安を歌うアイドル部1年、2年のメンバーたちの曲。<br>,6,9999,jacket_9005,31009023,32009023,0,0,0,2023/05/10,223052603
