_id,_masterCharacterId,_name,_type,_masterSkillCenterId,_masterSkillId,_rarity,_hp,_smile,_cool,_pure,_illustId,_evolveIllustId,_masterCardLevelId,_uniqueBackgroundFileName,_evolveUniqueBackgroundFileName,_getCategory,_masterCardSysVoiceId,_albumUnitMId,_priority,_nameEn,_masterReleaseLabelId
110030122,2003,若侍見参,2,200006,110030122,3,4,4070,4510,5330,11003_0122_00,11003_0122_01,3,,,0,0,0,0,Samurai Spotted!,1
110050128,2005,お土産吟味中,1,100006,110050128,3,4,5260,3890,4800,11005_0128_00,11005_0128_01,3,,,0,0,0,0,Souvenir Scrutiny,1
110080125,2008,自撮り町娘,2,200006,110080125,3,4,4510,4100,5340,11008_0125_00,11008_0125_01,3,,,0,0,0,0,Peasant Girl Selfie,1
140470008,5047,気持ちに応えて,3,300004,140470008,3,4,4100,5320,4490,14047_0008_00,14047_0008_01,3,,,0,0,0,0,Answer Your Feelings,1
110040123,2004,かぐや姫の気持ち,2,200006,110040123,3,4,3830,4050,6030,11004_0123_00,11004_0123_01,3,,,0,0,0,0,How Kaguya Must Feel,1
100010155,1001,不思議の国で,1,100005,100010155,3,4,5980,3680,4040,10001_0155_00,10001_0155_01,3,,,0,0,0,0,In the Wonderland,1
100020150,1002,ストレンジパーティ,3,300005,100020150,3,4,4160,5980,3680,10002_0150_00,10002_0150_01,3,,,0,0,0,0,Strange Party,1
100030148,1003,不思議の世界,2,200005,100030148,3,4,4010,3840,6060,10003_0148_00,10003_0148_01,3,,,0,0,0,0,Wonder World,1
100040145,1004,たくさんの不思議を,3,300005,100040145,3,4,3840,6060,4010,10004_0145_00,10004_0145_01,3,,,0,0,0,0,Lots of Wonder,1
100050147,1005,白うさぎのお茶会,1,100005,100050147,3,4,5980,4040,3680,10005_0147_00,10005_0147_01,3,,,0,0,0,0,White Rabbit Party,1
100060148,1006,絵本の中のように,3,300005,100060148,3,4,3680,5980,4040,10006_0148_00,10006_0148_01,3,,,0,0,0,0,In the Picture Book,1
100070147,1007,盤上の星,2,200005,100070147,3,4,3840,4010,6060,10007_0147_00,10007_0147_01,3,,,0,0,0,0,Star of the Board,1
100080148,1008,おとぎの国へようこそ,2,200005,100080148,3,4,3680,4160,5980,10008_0148_00,10008_0148_01,3,,,0,0,0,0,Welcome to Wonderland,1
100090151,1009,チェス盤の庭,1,100005,100090151,3,4,5980,3680,4040,10009_0151_00,10009_0151_01,3,,,0,0,0,0,Garden on the Board,1
110010129,2001,お出迎えしたくて,1,100006,110010129,3,4,6060,3840,4010,11001_0129_00,11001_0129_01,3,,,0,0,0,0,Welcoming You,1
110020127,2002,焼きたてを届けて,2,200006,110020127,3,4,3680,4040,5980,11002_0127_00,11002_0127_01,3,,,0,0,0,0,From the Oven,1
110030123,2003,美味しさの魔法,1,100006,110030123,3,4,6060,3840,4010,11003_0123_00,11003_0123_01,3,,,0,0,0,0,Delicious Magic,1
110040124,2004,花々のおもてなし,1,100006,110040124,3,4,5980,4040,3680,11004_0124_00,11004_0124_01,3,,,0,0,0,0,Flowery Welcome,1
110050129,2005,忙しさの中,2,200006,110050129,3,4,3840,4010,6060,11005_0129_00,11005_0129_01,3,,,0,0,0,0,Keeping Busy,1
110060130,2006,堕天使流清掃の極意,3,300006,110060130,3,4,3680,5980,4160,11006_0130_00,11006_0130_01,3,,,0,0,0,0,Fallen Angel Cleaning,1
110070124,2007,メイドさんのお仕事,3,300006,110070124,3,4,4010,6060,3840,11007_0124_00,11007_0124_01,3,,,0,0,0,0,Maid's Work,1
110080126,2008,シャイニーウェルカム,2,200006,110080126,3,4,4040,3680,5980,11008_0126_00,11008_0126_01,3,,,0,0,0,0,Shiny Welcome,1
110090126,2009,ハートのお絵描き,3,300006,110090126,3,4,3750,6050,4150,11009_0126_00,11009_0126_01,3,,,0,0,0,0,Drawing My Heart,1
100040146,1004,新年の宝物,2,200004,100040146,3,4,4030,4560,5320,10004_0146_00,10004_0146_01,3,,,0,0,0,0,New Year's Treasures,1
100070148,1007,スイート・サプライ,3,300004,100070148,3,4,4100,5350,4500,10007_0148_00,10007_0148_01,3,,,0,0,0,0,A Sweet Surprise,1
110040125,2004,新しい門出,2,200001,110040125,3,4,3180,4790,4890,11004_0125_00,11004_0125_01,3,,,0,0,0,0,Starting Fresh,1
120050017,3005,アガる予感,3,300007,120050017,3,4,4490,5320,4100,12005_0017_00,12005_0017_01,3,,,0,0,0,0,Exciting Anticipation,1
120010016,3001,新年の一歩,3,300007,120010016,3,4,3680,5980,4160,12001_0016_00,12001_0016_01,3,,,0,0,0,0,New Year's Start,1
120020016,3002,お正月もキュートに,1,100007,120020016,3,4,5980,3680,4040,12002_0016_00,12002_0016_01,3,,,0,0,0,0,Cute New Year's,1
120030022,3003,一緒におみくじを,2,200007,120030022,3,4,3680,4040,5980,12003_0022_00,12003_0022_01,3,,,0,0,0,0,Fortune Together,1
120040019,3004,情熱的な正月を,2,200007,120040019,3,4,3840,4010,6060,12004_0019_00,12004_0019_01,3,,,0,0,0,0,Passionate New Year's,1
120050018,3005,今年もノリノリで,2,200007,120050018,3,4,4160,3680,5980,12005_0018_00,12005_0018_01,3,,,0,0,0,0,New Year's Groovin',1
120060023,3006,のんびりお正月,3,300007,120060023,3,4,4010,6060,3840,12006_0023_00,12006_0023_01,3,,,0,0,0,0,Easy New Year's,1
120070019,3007,年始の決意,1,100007,120070019,3,4,5980,4160,3680,12007_0019_00,12007_0019_01,3,,,0,0,0,0,New Year's Resolution,1
120080021,3008,和服でジャンプ,1,100007,120080021,3,4,6060,3840,4010,12008_0021_00,12008_0021_01,3,,,0,0,0,0,Jumping in Kimono,1
120090018,3009,晴れ着でハッピーに,3,300007,120090018,3,4,4040,5980,3680,12009_0018_00,12009_0018_01,3,,,0,0,0,0,Happy in Kimono,1
110010130,2001,来年も楽しく,1,100006,110010130,2,3,5050,2920,4330,11001_0130_00,11001_0130_01,2,,,0,0,0,0,More Fun Next Year,1
110020128,2002,今年もありがとう,3,300006,110020128,2,3,4250,5040,3000,11002_0128_00,11002_0128_01,2,,,0,0,0,0,Thanks for This Year,1
110030124,2003,今年最後の曲まで,2,200006,110030124,2,3,3060,4180,5040,11003_0124_00,11003_0124_01,2,,,0,0,0,0,Till the Last Song,1
110040126,2004,一年の節目に,3,300006,110040126,2,3,4180,5040,3060,11004_0126_00,11004_0126_01,2,,,0,0,0,0,The Critical Moment,1
110050130,2005,年越しヨーソロー,2,200006,110050130,2,3,3000,4250,5040,11005_0130_00,11005_0130_01,2,,,0,0,0,0,Aye Aye New Year's,1
110060131,2006,堕天使からの祝福,3,300006,110060131,2,3,4330,5050,3250,11006_0131_00,11006_0131_01,2,,,0,0,0,0,Fallen Angel's Grace,1
110070125,2007,年越しもあなたと,1,100006,110070125,2,3,5040,4180,3060,11007_0125_00,11007_0125_01,2,,,0,0,0,0,New Year's with You,1
110080127,2008,年越しもシャイニーに,1,100006,110080127,2,3,5040,4250,3000,11008_0127_00,11008_0127_01,2,,,0,0,0,0,Shiny New Year's Eve,1
110090127,2009,最後まで盛り上げて,2,200006,110090127,2,3,4330,3250,5050,11009_0127_00,11009_0127_01,2,,,0,0,0,0,Go Till the Very End,1
120010017,3001,今年最後の歩みを,2,200007,120010017,2,3,3000,4250,5040,12001_0017_00,12001_0017_01,2,,,0,0,0,0,Last Step of the Year,1
120020017,3002,年越しもかすみんと,2,200007,120020017,2,3,4330,3250,5050,12002_0017_00,12002_0017_01,2,,,0,0,0,0,New Year with Kasumi,1
120030023,3003,締めくくりの舞台で,3,300007,120030023,2,3,4180,5040,3060,12003_0023_00,12003_0023_01,2,,,0,0,0,0,Conclusive Stage,1
120040020,3004,大人な年末を,3,300007,120040020,2,3,4330,5050,3250,12004_0020_00,12004_0020_01,2,,,0,0,0,0,Grown-Up New Year,1
120050019,3005,アツいカウントダウン,1,100007,120050019,2,3,5050,3250,4330,12005_0019_00,12005_0019_01,2,,,0,0,0,0,A Hot Countdown,1
120060024,3006,夢みたいな時間を,1,100007,120060024,2,3,5050,4330,3250,12006_0024_00,12006_0024_01,2,,,0,0,0,0,Like Being in a Dream,1
120070020,3007,一年を振り返って,3,300007,120070020,2,3,3250,5050,4330,12007_0020_00,12007_0020_01,2,,,0,0,0,0,Spring in My Step,1
120080022,3008,弾むこころで,2,200007,120080022,2,3,3060,4180,5040,12008_0022_00,12008_0022_01,2,,,0,0,0,0,Reflect on the Year,1
120090019,3009,新年へコネクト,1,100007,120090019,2,3,5040,3000,4250,12009_0019_00,12009_0019_01,2,,,0,0,0,0,Connect to Next Year,1
120100013,3010,新しい決意と,2,200007,120100013,2,3,3250,4330,5050,12010_0013_00,12010_0013_01,2,,,0,0,0,0,With New Resolve,1
120120001,3012,みんなとの年越しを,1,100007,120120001,2,3,5040,4180,3060,12012_0001_00,12012_0001_01,2,,,0,0,0,0,New Year's Together,1
120110009,3011,ボクにおまかせ,3,300007,120110009,2,3,3000,5040,4250,12011_0009_00,12011_0009_01,2,,,0,0,0,0,Leave It to Me,1
130010010,4001,来年もよろしくね,3,300008,130010010,2,3,4250,5040,3000,13001_0010_00,13001_0010_01,2,,,0,0,0,0,See You Next Year,1
130020010,4002,年の瀬ステップ,2,200008,130020010,2,3,4330,3250,5050,13002_0010_00,13002_0010_01,2,,,0,0,0,0,Closing Steps,1
130030010,4003,年越しうぃーっす！,1,100008,130030010,2,3,5040,4250,3000,13003_0010_00,13003_0010_01,2,,,0,0,0,0,"New Year, Yeah Yeah!",1
130040010,4004,年末ギャラクシー,1,100008,130040010,2,3,5040,3060,4180,13004_0010_00,13004_0010_01,2,,,0,0,0,0,Galaxy New Year,1
130050010,4005,1年の締めくくりに,3,300008,130050010,2,3,3250,5050,4330,13005_0010_00,13005_0010_01,2,,,0,0,0,0,To the Year's End,1
100020151,1002,全てを混ぜ合わせて,1,100005,100020151,2,3,5120,4350,3480,10002_0151_00,10002_0151_01,2,,,0,0,0,0,Mix It All Together,1
100010156,1001,雪上の太陽,3,300005,100010156,3,4,4500,5350,4100,10001_0156_00,10001_0156_01,3,,,0,0,0,0,Sunlit Snow,1
100050148,1005,キラメキウィンター,2,200005,100050148,3,4,4800,3890,5260,10005_0148_00,10005_0148_01,3,,,0,0,0,0,Twinkling Winter,1
100090152,1009,ゲレンデの妖精,3,300005,100090152,3,4,4380,5280,4160,10009_0152_00,10009_0152_01,3,,,0,0,0,0,Sprite of the Slopes,1
130050011,4005,ストリートパーク,2,200003,130050011,3,4,3840,4010,6060,13005_0011_00,13005_0011_01,3,,,0,0,0,0,Street Park,1
130010011,4001,ハーモニーストリート,1,100003,130010011,3,4,5980,4160,3680,13001_0011_00,13001_0011_01,3,,,0,0,0,0,Harmony Street,1
130020011,4002,インスピストリート,1,100002,130020011,2,3,5180,3390,4380,13002_0011_00,13002_0011_01,2,,,0,0,0,0,Inspiration Street,1
130030011,4003,ステップストリート,3,300002,130030011,2,3,4320,4960,3090,13003_0011_00,13003_0011_01,2,,,0,0,0,0,Steps Street,1
130040011,4004,ストリートショット,1,100002,130040011,2,3,4980,4250,3150,13004_0011_00,13004_0011_01,2,,,0,0,0,0,Street Shot,1
100080149,1008,希望の灯り,1,100005,100080149,3,4,6060,3840,4010,10008_0149_00,10008_0149_01,3,,,0,0,0,0,Light of Hope,1
100010157,1001,年越しライブ♪,2,200005,100010157,3,4,4160,3680,5980,10001_0157_00,10001_0157_01,3,,,0,0,0,0,New Year Live Show,1
100020152,1002,カウントダウン♪,2,200005,100020152,3,4,3840,4010,6060,10002_0152_00,10002_0152_01,3,,,0,0,0,0,Countdown!,1
100030149,1003,新年をお迎え,3,300005,100030149,3,4,3680,5980,4160,10003_0149_00,10003_0149_01,3,,,0,0,0,0,Welcome New Year,1
100040147,1004,スタートはステージで,2,200005,100040147,3,4,3680,4160,5980,10004_0147_00,10004_0147_01,3,,,0,0,0,0,Start from a Stage,1
100050149,1005,幸せな年越し,3,300005,100050149,3,4,4010,6060,3840,10005_0149_00,10005_0149_01,3,,,0,0,0,0,Joyful New Year's,1
100060149,1006,新年の誓い,1,100005,100060149,3,4,6060,4010,3840,10006_0149_00,10006_0149_01,3,,,0,0,0,0,New Year's Pledge,1
100070149,1007,新年を盛り上げて,1,100005,100070149,3,4,5980,3680,4160,10007_0149_00,10007_0149_01,3,,,0,0,0,0,Welcome with Everyone,1
100080150,1008,新しい年をみんなと,1,100005,100080150,3,4,6060,3840,4010,10008_0150_00,10008_0150_01,3,,,0,0,0,0,Fun New Year,1
100090153,1009,新年最初の約束,3,300005,100090153,3,4,4010,6060,3840,10009_0153_00,10009_0153_01,3,,,0,0,0,0,The First Promise,1
110010131,2001,想い出の安全ピン,1,100006,110010131,3,4,5980,4160,3680,11001_0131_00,11001_0131_01,3,,,0,0,0,0,Safety Pin of Memory,1
110020129,2002,支え合う仲間,3,300006,110020129,3,4,3680,5980,4160,11002_0129_00,11002_0129_01,3,,,0,0,0,0,Supportive Friends,1
110030125,2003,未完成の輝き,3,300006,110030125,3,4,3750,6050,4150,11003_0125_00,11003_0125_01,3,,,0,0,0,0,Shine of Potential,1
110040127,2004,思いやる心の絆,2,200006,110040127,3,4,3840,4010,6060,11004_0127_00,11004_0127_01,3,,,0,0,0,0,Proof of Trust,1
110050131,2005,始まりの時の情熱,1,100006,110050131,3,4,5980,3680,4160,11005_0131_00,11005_0131_01,3,,,0,0,0,0,Original Passion,1
110060132,2006,揺るがない魂の名,2,200006,110060132,3,4,3840,4010,6060,11006_0132_00,11006_0132_01,3,,,0,0,0,0,Unbending Soul's Name,1
110070126,2007,最高の差し入れ,2,200006,110070126,3,4,4150,3750,6050,11007_0126_00,11007_0126_01,3,,,0,0,0,0,Best Supply Drop Ever,1
110080128,2008,しめ縄リボン,1,100006,110080128,3,4,6060,4010,3840,11008_0128_00,11008_0128_01,3,,,0,0,0,0,Shimenawa Ribbon,1
110090128,2009,衣装係ルビィ,3,300006,110090128,3,4,3680,5980,4040,11009_0128_00,11009_0128_01,3,,,0,0,0,0,Costume Mistress Ruby,1
110050132,2005,仲良く半分こ,3,300004,110050132,3,4,4560,5320,4030,11005_0132_00,11005_0132_01,3,,,0,0,0,0,Sharing Is Caring,1
110070127,2007,魅惑の初詣,1,100004,110070127,3,4,5280,4380,4160,11007_0127_00,11007_0127_01,3,,,0,0,0,0,First Visit Delights,1
120020018,3002,かすみんが主役です,2,200007,120020018,3,4,4160,3680,5980,12002_0018_00,12002_0018_01,3,,,0,0,0,0,Kasumin Is the Lead,1
100080151,1008,特別な日だから,2,200001,100080151,3,4,3750,4210,4880,10008_0151_00,10008_0151_01,3,,,0,0,0,0,In Honor of the Day,1
110090129,2009,個性をみつけて,3,300006,110090129,2,3,3480,5120,4350,11009_0129_00,11009_0129_01,2,,,0,0,0,0,Finding Individuality,1
110010132,2001,夢から覚めても,3,300006,110010132,3,4,4500,5350,4100,11001_0132_00,11001_0132_01,3,,,0,0,0,0,Waking from a Dream,1
110020130,2002,ドリーミンライト,2,200006,110020130,3,4,4030,4560,5320,11002_0130_00,11002_0130_01,3,,,0,0,0,0,Dreamin' Lights,1
110030126,2003,ゆったりふわふわ,1,100006,110030126,3,4,5260,3890,4800,11003_0126_00,11003_0126_01,3,,,0,0,0,0,Comfy and Fluffy,1
120020019,3002,ハッピー・やっぴー,2,200001,120020019,3,4,3450,4520,4880,12002_0019_00,12002_0019_01,3,,,0,0,0,0,Happy Yappy,1
140020008,5002,誰かのために,2,200004,140020008,3,4,4100,4490,5320,14002_0008_00,14002_0008_01,3,,,0,0,0,0,For Someone,1
120080023,3008,モルト・グラッツェ,2,200007,120080023,3,4,3680,4040,5980,12008_0023_00,12008_0023_01,3,,,0,0,0,0,Molte Grazie,1
100050150,1005,サプライズ・トリック,1,100004,100050150,3,4,5280,4380,4160,10005_0150_00,10005_0150_01,3,,,0,0,0,0,Surprise Trick,1
100060150,1006,いたずらカウンター,3,300004,100060150,3,4,4380,5280,4160,10006_0150_00,10006_0150_01,3,,,0,0,0,0,Counter-Prank,1
120060025,3006,お昼寝スポットへ,2,200007,120060025,3,4,4510,4100,5340,12006_0025_00,12006_0025_01,3,,,0,0,0,0,To The Napping Spot,1
110030127,2003,誕生日に花を,1,100006,110030127,3,4,5980,3680,4160,11003_0127_00,11003_0127_01,3,,,0,0,0,0,Birthday Flowers,1
120080024,3008,パチパチ・ウィンク,2,200001,120080024,3,4,4210,3750,4880,12008_0024_00,12008_0024_01,3,,,0,0,0,0,Fluttery Winks,1
100030150,1003,マルチアレンジメント,3,300005,100030150,2,3,3480,5120,4350,10003_0150_00,10003_0150_01,2,,,0,0,0,0,Multi-Arrangement,1
100040148,1004,あつあつパンダまん,2,200005,100040148,3,4,4100,4500,5350,10004_0148_00,10004_0148_01,3,,,0,0,0,0,Hot Panda Buns,1
100070150,1007,占ってもらう刺激,3,300005,100070150,3,4,3890,5260,4800,10007_0150_00,10007_0150_01,3,,,0,0,0,0,Thrilling Predictions,1
100080152,1008,お披露目チャイナ娘,1,100005,100080152,3,4,5350,4100,4500,10008_0152_00,10008_0152_01,3,,,0,0,0,0,Chinese Dress Debut,1
120120002,3012,ランジュがしたいこと,1,100007,120120002,3,4,6060,3840,4010,12012_0002_00,12012_0002_01,3,,,0,0,0,0,Lanzhu's Aspirations,1
120120003,3012,ショウ・ランジュ,1,100001,120120003,1,2,3930,1750,2320,12012_0003_00,12012_0003_01,1,,,0,0,0,0,Lanzhu Zhong,1
120120004,3012,ショウ・ランジュ,1,100001,120120004,1,2,3900,1790,2290,12012_0004_00,12012_0004_01,1,,,0,0,0,0,Lanzhu Zhong,1
120120005,3012,ショウ・ランジュ,2,200001,120120005,1,2,2150,1880,3960,12012_0005_00,12012_0005_01,1,,,0,0,0,0,Lanzhu Zhong,1
120120006,3012,ショウ・ランジュ,3,300001,120120006,1,2,2330,3850,1810,12012_0006_00,12012_0006_01,1,,,0,0,0,0,Lanzhu Zhong,1
120120007,3012,ショウ・ランジュ,3,300001,120120007,1,2,2160,4030,1810,12012_0007_00,12012_0007_01,1,,,0,0,0,0,Lanzhu Zhong,1
120120008,3012,無邪気な女王,1,100002,120120008,2,3,4920,3090,4290,12012_0008_00,12012_0008_01,2,,,0,0,0,0,Innocent Queen,1
130020012,4002,清純リボン,3,300003,130020012,3,4,3680,5980,4040,13002_0012_00,13002_0012_01,3,,,0,0,0,0,Purity Ribbon,1
130030012,4003,テディ・ステップ,3,300003,130030012,3,4,4010,6060,3840,13003_0012_00,13003_0012_01,3,,,0,0,0,0,Teddy Step,1
130040012,4004,テディ・デイズ,2,200008,130040012,2,3,4250,3520,5090,13004_0012_00,13004_0012_01,2,,,0,0,0,0,Teddy Days,1
130050012,4005,可憐にピュアに,3,300002,130050012,2,3,3170,4970,4240,13005_0012_00,13005_0012_01,2,,,0,0,0,0,Graceful and Pure,1
130010012,4001,上品な一杯,1,100002,130010012,2,3,4910,4280,3110,13001_0012_00,13001_0012_01,2,,,0,0,0,0,A Cup of Class,1
110030128,2003,サプライズパーティ,1,100001,110030128,3,4,4880,3750,4210,11003_0128_00,11003_0128_01,3,,,0,0,0,0,Surprise Party,1
120120009,3012,仲間と迎える誕生祭,1,100001,120120009,3,4,4880,4210,3750,12012_0009_00,12012_0009_01,3,,,0,0,0,0,Birthday with Friends,1
110020131,2002,ステージに合わせて,1,100004,110020131,3,4,5280,4160,4380,11002_0131_00,11002_0131_01,3,,,0,0,0,0,Matching the Stage,1
110040128,2004,秘密の特訓,2,200004,110040128,3,4,4560,4030,5320,11004_0128_00,11004_0128_01,3,,,0,0,0,0,Top Secret Training,1
110060133,2006,名所を巡る旅,1,100006,110060133,2,3,5180,4380,3390,11006_0133_00,11006_0133_01,2,,,0,0,0,0,Famous Spot Tour,1
110050133,2005,曜の名推理,1,100006,110050133,3,4,5320,4120,4470,11005_0133_00,11005_0133_01,3,,,0,0,0,0,You's Famous Logic,1
110080129,2008,迷探偵マリー,2,200006,110080129,3,4,4510,4100,5340,11008_0129_00,11008_0129_01,3,,,0,0,0,0,Goofy Detective Mari,1
110090130,2009,探偵ルビィ,3,300006,110090130,3,4,4160,5280,4380,11009_0130_00,11009_0130_01,3,,,0,0,0,0,Detective Ruby,1
120010018,3001,一緒にお祝いを,2,200007,120010018,3,4,4040,3680,5980,12001_0018_00,12001_0018_01,3,,,0,0,0,0,Celebrating Together,1
140430008,5043,応援のチカラ,3,300004,140430008,3,4,4100,5320,4490,14043_0008_00,14043_0008_01,3,,,0,0,0,0,The Power of Cheering,1
110070128,2007,琴の調べ,3,300006,110070128,3,4,4160,5980,3680,11007_0128_00,11007_0128_01,3,,,0,0,0,0,Koto Melody,1
110010133,2001,旅館仕込みの接客,1,100001,110010133,3,4,4880,4210,3750,11001_0133_00,11001_0133_01,3,,,0,0,0,0,Five Star Service,1
110020132,2002,秘密の買い物,3,300001,110020132,3,4,3450,4880,4520,11002_0132_00,11002_0132_01,3,,,0,0,0,0,Secret Shopping,1
110030129,2003,沼津もハグっと！,2,200001,110030129,3,4,4210,3750,4880,11003_0129_00,11003_0129_01,3,,,0,0,0,0,Numazian Hugs!,1
110040129,2004,千客万来ですわ,3,300001,110040129,3,4,3180,4890,4790,11004_0129_00,11004_0129_01,3,,,0,0,0,0,Buzzing with Customers,1
110050134,2005,おでむかえは敬礼で,2,200001,110050134,3,4,3180,4790,4890,11005_0134_00,11005_0134_01,3,,,0,0,0,0,Welcome Salute,1
110060134,2006,堕店長降臨！！,3,300001,110060134,3,4,4210,4880,3750,11006_0134_00,11006_0134_01,3,,,0,0,0,0,Fallen Shop Manager!,1
110070129,2007,おもてなしするずら♪,1,100001,110070129,3,4,4890,4790,3180,11007_0129_00,11007_0129_01,3,,,0,0,0,0,"Enjoy Your Visit, Zura",1
110080130,2008,シャイニーな一時を♡,1,100001,110080130,3,4,4880,3450,4520,11008_0130_00,11008_0130_01,3,,,0,0,0,0,Have a Shiny Time!,1
110090131,2009,元気な声でごあいさつ,2,200001,110090131,3,4,4520,3450,4880,11009_0131_00,11009_0131_01,3,,,0,0,0,0,Warm Welcome,1
100080153,1008,トライ・アゲイン,1,100004,100080153,3,4,5280,4380,4160,10008_0153_00,10008_0153_01,3,,,0,0,0,0,Try Again,1
100090154,1009,素敵なアイテムを,3,300004,100090154,3,4,4380,5280,4160,10009_0154_00,10009_0154_01,3,,,0,0,0,0,Getting Awesome Items,1
120070021,3007,楽しむからには全力で,2,200007,120070021,3,4,4100,4490,5320,12007_0021_00,12007_0021_01,3,,,0,0,0,0,Enjoy It to the Max,1
120010019,3001,ダイダイ・ハート,2,200001,120010019,3,4,3180,4790,4890,12001_0019_00,12001_0019_01,3,,,0,0,0,0,Big Orange Heart,1
110070130,2007,叶えたいこと,3,300001,110070130,3,4,4790,4890,3180,11007_0130_00,11007_0130_01,3,,,0,0,0,0,My Wish,1
110010134,2001,心をつないで,1,100001,110010134,3,4,4890,3180,4790,11001_0134_00,11001_0134_01,3,,,0,0,0,0,Joining Our Hearts,1
110020133,2002,幸せの足音,3,300001,110020133,3,4,4210,4880,3750,11002_0133_00,11002_0133_01,3,,,0,0,0,0,Approaching Happiness,1
110030130,2003,伝わるキモチ,2,200001,110030130,3,4,3180,4790,4890,11003_0130_00,11003_0130_01,3,,,0,0,0,0,Relaying Our Feelings,1
110040130,2004,遠くてもそばに,3,300001,110040130,3,4,4520,4880,3450,11004_0130_00,11004_0130_01,3,,,0,0,0,0,Far Yet Close,1
110050135,2005,願いのかたち,2,200001,110050135,3,4,4520,3450,4880,11005_0135_00,11005_0135_01,3,,,0,0,0,0,Realizing the Wish,1
110060135,2006,廻る夢,3,300001,110060135,3,4,3180,4890,4790,11006_0135_00,11006_0135_01,3,,,0,0,0,0,Wondering Dreams,1
110070131,2007,楽しいから大丈夫,1,100001,110070131,3,4,4880,3450,4520,11007_0131_00,11007_0131_01,3,,,0,0,0,0,All Fun and Fine,1
110080131,2008,エンドレスパッション,1,100001,110080131,3,4,4880,4210,3750,11008_0131_00,11008_0131_01,3,,,0,0,0,0,Endless Passion,1
110090132,2009,夢に飛び込んで,2,200001,110090132,3,4,3750,4210,4880,11009_0132_00,11009_0132_01,3,,,0,0,0,0,Dive In to the Dream,1
100050151,1005,ダンシングアラウンド,2,200005,100050151,2,3,4380,3390,5180,10005_0151_00,10005_0151_01,2,,,0,0,0,0,Dancing Around,1
