_id,_name,_category,_detailText,_priority,_spriteName,_masterReleaseLabelId
4001758,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 海未 TOP1,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 海未 TOP1,1758,title_e_0141_01004_0001,224030105
4001759,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 凛 TOP1,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 凛 TOP1,1759,title_e_0141_01005_0001,224030105
4001760,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 真姫 TOP1,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 真姫 TOP1,1760,title_e_0141_01006_0001,224030105
4001761,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 希 TOP1,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 希 TOP1,1761,title_e_0141_01007_0001,224030105
4001762,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 花陽 TOP1,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 花陽 TOP1,1762,title_e_0141_01008_0001,224030105
4001763,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! にこ TOP1,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! にこ TOP1,1763,title_e_0141_01009_0001,224030105
4001764,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 千歌 TOP1,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 千歌 TOP1,1764,title_e_0141_02001_0001,224030105
4001765,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 梨子 TOP1,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 梨子 TOP1,1765,title_e_0141_02002_0001,224030105
4001766,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 果南 TOP1,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 果南 TOP1,1766,title_e_0141_02003_0001,224030105
4001767,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! ダイヤ TOP1,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! ダイヤ TOP1,1767,title_e_0141_02004_0001,224030105
4001768,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 曜 TOP1,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 曜 TOP1,1768,title_e_0141_02005_0001,224030105
4001769,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 善子 TOP1,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 善子 TOP1,1769,title_e_0141_02006_0001,224030105
4001770,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 花丸 TOP1,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 花丸 TOP1,1770,title_e_0141_02007_0001,224030105
4001771,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 鞠莉 TOP1,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 鞠莉 TOP1,1771,title_e_0141_02008_0001,224030105
4001772,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! ルビィ TOP1,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! ルビィ TOP1,1772,title_e_0141_02009_0001,224030105
4001773,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 歩夢 TOP1,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 歩夢 TOP1,1773,title_e_0141_03001_0001,224030105
4001774,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! かすみ TOP1,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! かすみ TOP1,1774,title_e_0141_03002_0001,224030105
4001775,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! しずく TOP1,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! しずく TOP1,1775,title_e_0141_03003_0001,224030105
4001776,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 果林 TOP1,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 果林 TOP1,1776,title_e_0141_03004_0001,224030105
4001777,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 愛 TOP1,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 愛 TOP1,1777,title_e_0141_03005_0001,224030105
4001778,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 彼方 TOP1,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 彼方 TOP1,1778,title_e_0141_03006_0001,224030105
4001779,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! せつ菜 TOP1,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! せつ菜 TOP1,1779,title_e_0141_03007_0001,224030105
4001780,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! エマ TOP1,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! エマ TOP1,1780,title_e_0141_03008_0001,224030105
4001781,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 璃奈 TOP1,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 璃奈 TOP1,1781,title_e_0141_03009_0001,224030105
4001782,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 栞子 TOP1,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 栞子 TOP1,1782,title_e_0141_03010_0001,224030105
4001783,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! ミア TOP1,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! ミア TOP1,1783,title_e_0141_03011_0001,224030105
4001784,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 嵐珠 TOP1,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 嵐珠 TOP1,1784,title_e_0141_03012_0001,224030105
4001785,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! かのん TOP1,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! かのん TOP1,1785,title_e_0141_04001_0001,224030105
4001786,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 可可 TOP1,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 可可 TOP1,1786,title_e_0141_04002_0001,224030105
4001787,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 千砂都 TOP1,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 千砂都 TOP1,1787,title_e_0141_04003_0001,224030105
4001788,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! すみれ TOP1,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! すみれ TOP1,1788,title_e_0141_04004_0001,224030105
4001789,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 恋 TOP1,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 恋 TOP1,1789,title_e_0141_04005_0001,224030105
4001790,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! きな子 TOP1,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! きな子 TOP1,1790,title_e_0141_04006_0001,224030105
4001791,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! メイ TOP1,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! メイ TOP1,1791,title_e_0141_04007_0001,224030105
4001792,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 四季 TOP1,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 四季 TOP1,1792,title_e_0141_04008_0001,224030105
4001793,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 夏美 TOP1,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 夏美 TOP1,1793,title_e_0141_04009_0001,224030105
4001794,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! マルガレーテ TOP1,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! マルガレーテ TOP1,1794,title_e_0141_04010_0001,224030105
4001795,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 冬毬 TOP1,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 冬毬 TOP1,1795,title_e_0141_04011_0001,224030105
4001796,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 穂乃果 TOP2,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 穂乃果 TOP2,1796,title_e_0141_01001_0002,224030105
4001797,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 絵里 TOP2,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 絵里 TOP2,1797,title_e_0141_01002_0002,224030105
4001798,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! ことり TOP2,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! ことり TOP2,1798,title_e_0141_01003_0002,224030105
4001799,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 海未 TOP2,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 海未 TOP2,1799,title_e_0141_01004_0002,224030105
4001800,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 凛 TOP2,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 凛 TOP2,1800,title_e_0141_01005_0002,224030105
4001801,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 真姫 TOP2,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 真姫 TOP2,1801,title_e_0141_01006_0002,224030105
4001802,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 希 TOP2,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 希 TOP2,1802,title_e_0141_01007_0002,224030105
4001803,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 花陽 TOP2,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 花陽 TOP2,1803,title_e_0141_01008_0002,224030105
4001804,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! にこ TOP2,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! にこ TOP2,1804,title_e_0141_01009_0002,224030105
4001805,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 千歌 TOP2,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 千歌 TOP2,1805,title_e_0141_02001_0002,224030105
4001806,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 梨子 TOP2,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 梨子 TOP2,1806,title_e_0141_02002_0002,224030105
4001807,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 果南 TOP2,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 果南 TOP2,1807,title_e_0141_02003_0002,224030105
4001808,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! ダイヤ TOP2,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! ダイヤ TOP2,1808,title_e_0141_02004_0002,224030105
4001809,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 曜 TOP2,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 曜 TOP2,1809,title_e_0141_02005_0002,224030105
4001810,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 善子 TOP2,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 善子 TOP2,1810,title_e_0141_02006_0002,224030105
4001811,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 花丸 TOP2,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 花丸 TOP2,1811,title_e_0141_02007_0002,224030105
4001812,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 鞠莉 TOP2,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 鞠莉 TOP2,1812,title_e_0141_02008_0002,224030105
4001813,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! ルビィ TOP2,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! ルビィ TOP2,1813,title_e_0141_02009_0002,224030105
4001814,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 歩夢 TOP2,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 歩夢 TOP2,1814,title_e_0141_03001_0002,224030105
4001815,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! かすみ TOP2,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! かすみ TOP2,1815,title_e_0141_03002_0002,224030105
4001816,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! しずく TOP2,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! しずく TOP2,1816,title_e_0141_03003_0002,224030105
4001817,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 果林 TOP2,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 果林 TOP2,1817,title_e_0141_03004_0002,224030105
4001818,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 愛 TOP2,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 愛 TOP2,1818,title_e_0141_03005_0002,224030105
4001819,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 彼方 TOP2,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 彼方 TOP2,1819,title_e_0141_03006_0002,224030105
4001820,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! せつ菜 TOP2,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! せつ菜 TOP2,1820,title_e_0141_03007_0002,224030105
4001821,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! エマ TOP2,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! エマ TOP2,1821,title_e_0141_03008_0002,224030105
4001822,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 璃奈 TOP2,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 璃奈 TOP2,1822,title_e_0141_03009_0002,224030105
4001823,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 栞子 TOP2,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 栞子 TOP2,1823,title_e_0141_03010_0002,224030105
4001824,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! ミア TOP2,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! ミア TOP2,1824,title_e_0141_03011_0002,224030105
4001825,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 嵐珠 TOP2,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 嵐珠 TOP2,1825,title_e_0141_03012_0002,224030105
4001826,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! かのん TOP2,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! かのん TOP2,1826,title_e_0141_04001_0002,224030105
4001827,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 可可 TOP2,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 可可 TOP2,1827,title_e_0141_04002_0002,224030105
4001828,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 千砂都 TOP2,4,ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE! 千砂都 TOP2,1828,title_e_0141_04003_0002,224030105
